,aro,auto_i,auto_me,auto_mine,auto_my,auto_mys,dom,val,pos,neg
5901,3.2900000000000005,0,0,0,1,0,5.53,6.62,0,0
6303,3.8125,0,0,0,0,0,4.685,6.23,0,0
3299,4.1466666666666665,0,0,0,0,0,5.293333333333333,6.133333333333333,0,0
1614,3.43,1,0,0,0,0,5.5,6.18,0,0
5781,4.024,0,0,0,0,0,5.872,6.6,0,0
4870,5.0,1,0,0,0,0,6.83,7.2,0,0
4550,4.195,0,0,0,0,0,5.15,5.1825,0,1
467,4.103333333333333,0,0,0,0,0,6.396666666666666,6.496666666666667,1,0
3012,4.015,0,0,0,1,0,5.785,6.275,0,0
6545,4.015000000000001,1,0,0,0,0,5.993333333333333,6.419999999999999,2,0
3503,3.67,0,0,0,0,0,6.13,5.91,0,0
4950,4.206666666666667,0,0,0,0,0,4.516666666666667,4.38,0,2
2384,3.6666666666666665,0,0,0,0,0,5.3133333333333335,6.376666666666666,1,0
6042,4.035,1,0,0,0,0,6.3149999999999995,6.425000000000001,1,0
4761,3.5599999999999996,0,0,0,0,0,5.154999999999999,6.242500000000001,0,0
1620,4.359999999999999,1,0,0,0,0,5.6225000000000005,6.6674999999999995,0,0
1559,3.7749999999999995,0,0,0,0,0,5.5925,5.65125,0,1
591,3.8125,1,0,0,0,0,5.5675,5.9875,0,0
2363,4.255000000000001,0,0,0,0,0,5.890000000000001,6.640000000000001,1,0
4666,3.7446153846153845,0,0,0,0,0,5.880769230769231,5.791538461538461,1,1
930,4.056666666666667,1,0,0,0,0,6.5,6.72,0,0
2926,3.43,0,0,0,0,0,5.5,6.18,0,0
6999,5.36,1,0,0,0,0,5.92,8.0,1,0
1157,3.05,0,0,0,1,0,5.5600000000000005,6.885,0,0
271,4.06,2,0,0,1,0,5.68,5.003333333333333,0,1
714,3.335,0,0,0,0,0,5.755,5.905,0,0
2342,4.34,1,0,0,0,0,5.265,6.5649999999999995,0,0
1239,4.085,0,0,0,0,0,5.345000000000001,5.945,1,0
856,4.5649999999999995,0,0,0,1,0,5.595000000000001,6.25,0,0
2613,3.63,0,0,0,0,0,5.01,5.6850000000000005,0,0
7146,4.4,0,0,0,0,0,6.28,7.44,1,0
6879,3.7350000000000003,0,0,0,1,0,5.955,6.404999999999999,0,0
3538,3.5700000000000003,0,0,0,0,0,6.125,6.83,1,0
678,3.2866666666666666,0,0,0,0,0,5.633333333333333,6.676666666666667,0,0
6383,3.67,0,0,0,0,0,6.203333333333333,6.91,0,0
3244,3.27,0,0,0,0,0,5.83,6.390000000000001,0,0
5254,4.83,0,0,0,0,0,6.725,6.8149999999999995,0,0
2841,4.07,0,0,0,0,0,4.9399999999999995,5.705,0,0
882,3.33,1,0,0,0,0,6.56,7.05,0,0
5419,3.7150000000000003,0,0,0,0,0,5.328333333333334,5.858333333333334,1,0
7064,3.43,1,0,0,0,0,5.5,6.18,0,0
2603,3.43,0,0,0,0,0,5.5,6.18,0,0
3184,3.622,0,0,0,0,0,5.888,6.352,0,0
5558,3.145,0,0,0,0,0,5.195,6.119999999999999,0,0
4716,5.3,0,0,0,0,0,7.16,5.73,0,0
965,4.126666666666666,0,0,0,0,0,5.696666666666666,6.150000000000001,0,0
4430,3.8950000000000005,0,0,0,0,0,6.195,6.085,0,0
6505,3.605,0,0,0,0,0,5.9475,6.2275,1,0
7130,3.7836363636363632,0,0,0,0,0,5.5613636363636365,5.91409090909091,2,1
2988,5.035,0,0,0,1,0,5.375,7.615,1,0
680,5.42,1,0,0,0,0,6.105,6.945,0,0
6658,4.663333333333333,0,0,0,0,0,5.801666666666667,6.126666666666666,0,0
6448,3.55,0,0,0,0,0,5.355,5.71,0,0
1090,3.915,1,0,0,0,0,5.734999999999999,6.297499999999999,1,0
5943,3.5799999999999996,0,0,0,0,0,5.441999999999999,5.798,0,1
278,3.84,2,0,0,0,0,5.793333333333333,5.28,0,1
2885,4.235,0,0,0,0,0,5.595000000000001,6.505,0,0
901,5.373333333333334,0,0,0,0,0,4.829999999999999,4.343333333333333,0,1
2986,4.9825,1,0,0,0,0,5.9775,6.9575,2,0
4267,3.43,1,0,0,0,0,5.5,6.18,0,0
984,3.9519999999999995,0,0,0,0,0,5.058,5.996,0,0
3256,3.45,1,0,0,0,0,5.585,5.645,0,0
3378,3.6900000000000004,0,0,0,0,0,4.955,5.455,0,0
546,3.855,0,0,0,2,0,5.823333333333333,6.246666666666667,1,0
587,5.36,1,0,0,0,0,5.92,8.0,1,0
2942,4.71,1,0,0,0,0,5.18,5.09,0,0
3767,4.3,0,0,0,0,0,5.58,6.62,0,0
898,3.615,0,0,0,0,0,6.365,5.1850000000000005,1,0
3895,3.7433333333333336,1,0,0,0,0,5.633333333333333,5.948333333333333,0,0
3964,5.24,0,0,0,0,0,5.44,6.39,0,1
4489,4.71,1,0,0,0,0,6.5,7.95,0,0
1089,3.7249999999999996,2,0,0,0,0,5.25,5.7725,0,0
2061,3.875,1,0,0,0,0,6.09,6.545,1,0
1438,3.6019999999999994,0,0,0,0,0,5.56,6.191999999999999,0,0
5517,3.546666666666667,0,0,0,0,0,5.19,6.116666666666667,0,0
1374,4.3950000000000005,1,0,0,0,0,5.6899999999999995,6.904999999999999,1,0
5694,3.285,0,0,0,0,0,5.4399999999999995,6.535,0,0
527,3.3825000000000003,0,0,0,0,0,5.449999999999999,5.5625,0,0
890,3.8899999999999997,0,0,0,0,0,6.3575,6.137499999999999,0,0
254,4.366666666666667,0,0,0,1,0,5.760000000000001,6.57,0,0
5020,4.826666666666667,0,2,0,0,0,5.5,6.738333333333333,0,0
4237,5.045,1,0,0,1,0,6.015000000000001,7.765000000000001,1,0
4127,3.86,0,0,0,0,0,5.779999999999999,6.8475,0,0
7150,4.03,1,0,0,0,0,6.2299999999999995,6.653333333333333,0,0
4488,4.21,0,0,0,0,0,5.734,6.708,0,0
3734,4.096,0,0,0,0,0,5.901999999999999,5.664,1,0
3374,3.6900000000000004,0,0,0,1,0,5.609999999999999,6.18,0,0
2718,4.08,1,0,0,0,0,5.635000000000001,6.235,0,0
1622,3.79875,0,1,0,2,0,5.608750000000001,6.30625,0,0
1481,3.1350000000000002,0,0,0,0,0,5.612500000000001,5.8025,0,0
3015,4.365,0,0,0,1,0,4.9825,4.925000000000001,0,1
1802,6.81,1,0,0,0,0,3.61,1.81,0,1
6608,6.16,0,0,0,0,0,6.9,6.64,0,0
4429,3.8866666666666667,0,0,0,0,0,6.080000000000001,6.53,2,0
2263,3.983333333333333,0,0,0,0,0,5.62,5.03,1,1
2151,4.0625,0,0,0,0,0,5.545,5.9975,0,0
3971,3.965,0,0,0,0,0,5.725,5.75,0,0
3372,3.665,1,0,0,0,0,4.64,6.755,0,0
3814,4.076666666666667,0,0,0,0,0,6.013333333333333,6.926666666666667,1,0
1577,3.2399999999999998,0,0,0,0,0,5.723333333333334,6.366666666666667,0,0
3784,3.563333333333333,0,0,0,0,0,5.173333333333333,5.8500000000000005,0,0
457,3.7566666666666664,0,0,0,0,0,6.083333333333333,6.496666666666667,0,0
4282,3.9233333333333333,0,0,0,0,0,5.64,5.54,0,0
1228,3.43,0,0,0,0,0,5.5,6.18,0,0
4931,,1,0,0,0,0,,,0,0
3832,3.786,0,0,0,0,0,5.682,5.744000000000001,0,0
6364,4.6066666666666665,0,0,0,0,0,5.873333333333332,7.046666666666667,1,0
2647,4.321666666666666,1,0,0,1,0,4.72,4.541666666666667,0,2
5608,3.5700000000000003,0,0,0,0,0,5.412,5.786,0,0
4831,5.12,1,0,0,0,0,6.165,6.505,1,0
4739,4.875,0,0,0,0,0,6.27,7.2749999999999995,1,0
1137,3.5766666666666667,0,0,0,0,0,5.37,5.506666666666667,0,1
304,3.76,0,0,0,0,0,5.2125,4.27,0,0
2636,4.054166666666666,3,0,0,0,1,5.172499999999999,5.550833333333334,1,1
4677,3.42,1,0,0,0,0,5.1850000000000005,5.6899999999999995,0,0
5007,3.3466666666666662,0,0,0,0,0,6.38,5.926666666666667,0,0
6376,4.3325,1,0,0,0,0,6.0600000000000005,6.652500000000001,2,0
3010,4.0649999999999995,3,0,0,0,0,6.34,6.9225,2,0
2122,4.69,1,0,0,0,0,6.33,6.84,1,0
2255,3.955,0,0,0,1,0,5.48,6.18,0,0
6386,3.9725,0,0,0,0,0,5.6775,6.7524999999999995,1,0
1345,3.83,0,0,0,1,0,5.806666666666666,6.486666666666667,0,0
2177,3.63,0,0,0,0,0,5.01,5.6850000000000005,0,0
1919,4.765,0,0,0,0,0,5.855,4.77,0,1
2700,4.053333333333334,0,0,0,0,0,5.646666666666666,7.21,1,0
4717,4.19,1,0,0,0,0,5.67,6.5,0,0
4616,,1,0,0,0,0,,,0,0
4712,4.0975,0,0,0,0,0,6.12,6.255,0,0
519,3.575,1,0,0,0,0,5.59375,5.7125,0,1
1727,4.98,1,0,0,0,0,5.29,4.345000000000001,0,1
3110,3.6966666666666668,0,0,0,1,0,4.933333333333334,5.453333333333333,0,0
4817,4.48,1,0,0,0,0,5.225,5.725,0,0
6994,5.1899999999999995,0,0,0,0,0,3.9800000000000004,3.3500000000000005,0,1
1776,3.9833333333333334,0,0,0,1,0,5.985555555555555,6.192222222222222,3,0
1486,4.396666666666667,1,0,0,0,0,6.316666666666666,6.364999999999999,2,0
190,3.43,0,0,0,0,0,5.5,6.18,0,0
3375,4.71,0,0,0,0,0,6.5,7.95,0,0
1538,4.175,1,0,0,1,0,6.1,7.225,0,0
649,4.875,0,0,0,0,0,6.27,7.2749999999999995,1,0
343,3.165,0,0,0,0,0,4.859999999999999,5.619999999999999,0,0
874,4.03,0,0,0,0,0,5.359999999999999,5.836666666666667,1,1
6180,4.41,1,0,0,0,0,6.16,7.576666666666667,2,0
400,3.9875,0,0,0,0,0,5.510000000000001,6.035,0,0
3885,5.36,1,0,0,0,0,5.92,8.0,1,0
2872,3.546666666666667,0,0,0,0,0,5.833333333333333,6.8566666666666665,0,0
3442,3.43,0,0,0,0,0,5.5,6.18,0,0
5518,3.43,1,0,0,0,0,5.5,6.18,0,0
2041,4.855,1,0,0,1,0,5.95,7.625,1,0
1500,3.425,1,0,0,0,0,5.385,6.08,0,0
4750,3.8939999999999997,0,0,0,0,0,5.545999999999999,6.093999999999999,0,0
3648,3.8149999999999995,0,0,0,1,0,5.9125,6.825,1,0
4029,3.62,1,0,0,1,0,5.585,6.27,1,0
6869,5.033333333333332,0,0,0,0,0,3.78,3.483333333333334,0,1
4233,3.0949999999999998,1,0,0,0,0,5.64,5.975,0,0
6778,3.725,0,0,0,0,0,5.5625,5.67,0,0
2665,3.9433333333333334,1,1,0,1,0,5.556666666666666,6.386666666666667,0,0
1532,4.0200000000000005,0,0,0,0,0,5.87,6.425,1,0
5798,3.903333333333333,0,0,0,0,0,5.663333333333333,6.446666666666666,0,0
1918,5.14,1,0,0,0,0,5.22,7.68,0,0
517,3.8633333333333333,0,0,0,0,0,6.006666666666667,6.516666666666667,1,0
5135,3.45,1,0,0,0,0,5.585,5.645,0,0
4554,3.9899999999999998,1,0,0,1,0,5.8500000000000005,5.927142857142856,1,0
1032,3.835,0,0,0,0,0,5.545,5.1,0,0
4452,3.52,1,0,0,0,0,5.72,5.86,0,0
5609,2.75,1,0,0,1,0,5.5,6.22,0,2
3658,4.505,1,0,0,0,0,6.0600000000000005,7.5,0,0
5566,3.91,0,0,0,1,0,5.59,6.71,0,0
3502,3.755,0,0,0,1,0,6.3,6.81,1,0
3537,3.4433333333333334,1,0,0,1,0,4.506666666666667,6.036666666666666,0,0
1845,4.1883333333333335,0,0,0,0,0,5.451666666666667,5.373333333333334,0,0
4840,4.476666666666667,0,0,0,0,0,5.203333333333333,5.960000000000001,0,1
5904,4.565,0,0,0,0,0,6.145,6.68,0,0
2085,3.733333333333333,0,0,0,1,0,5.536666666666666,6.03,0,0
3856,4.21,0,0,0,0,0,6.390000000000001,6.623333333333334,1,0
1320,4.9275,1,0,0,1,0,6.1425,6.9325,2,0
3526,4.0125,1,0,0,0,0,5.765000000000001,6.2975,0,0
2813,4.22,1,0,0,0,0,6.403333333333333,6.876666666666666,1,0
6598,4.515000000000001,1,0,0,0,0,6.135,6.705,1,0
4045,4.08,0,0,0,1,0,5.805,6.855,0,0
3183,3.3633333333333333,1,0,0,0,0,5.413333333333334,5.91,0,0
2874,3.73,0,0,0,0,0,5.093333333333334,5.405,1,0
2503,4.225,2,0,0,1,0,5.65,6.7325,0,0
4500,3.964,0,0,0,0,0,5.4719999999999995,5.2700000000000005,0,0
1956,4.19,1,0,0,0,0,5.573333333333333,6.303333333333334,0,0
4331,3.9033333333333338,0,0,0,0,0,5.96,6.571666666666666,1,0
729,3.7339999999999995,0,0,0,0,0,4.552,6.331999999999999,0,0
1180,3.5700000000000003,0,0,0,0,0,5.99,6.632,2,0
3724,3.5324999999999998,0,0,0,0,0,5.9399999999999995,6.59,0,0
1432,4.7683333333333335,0,0,0,0,0,4.783333333333332,5.166666666666666,0,1
6385,3.8633333333333333,0,0,0,1,0,6.186666666666667,6.453333333333333,0,0
185,4.81,0,0,0,0,0,5.5,6.41,0,0
983,3.9877777777777776,2,0,0,1,0,5.501111111111111,5.907777777777778,0,0
1967,4.425,1,0,0,1,0,5.75,7.34,0,0
4835,3.665,0,0,0,0,0,4.64,6.755,0,0
5682,3.5766666666666667,0,0,0,0,0,5.873333333333334,6.516666666666667,0,0
1202,3.615,0,0,0,0,0,6.365,5.1850000000000005,1,0
4150,4.4425,0,0,0,1,0,6.005,6.9275,1,0
2514,3.645,0,0,0,1,0,5.545,6.59,0,0
6321,4.06,1,0,0,0,0,6.2299999999999995,6.573333333333333,0,0
728,4.346666666666667,0,0,0,0,0,6.169999999999999,6.34,0,1
3547,3.64,1,0,0,0,0,6.436666666666667,6.086666666666666,0,0
3334,3.59,0,0,0,0,0,4.885,5.3100000000000005,0,0
6881,5.335,0,0,0,1,0,4.575,5.105,0,0
7034,3.43,1,0,0,1,0,5.5,6.18,0,0
1318,3.1271428571428572,0,0,0,0,0,5.93,6.002857142857144,1,0
2422,2.96,0,0,0,0,0,6.295,6.715,1,0
1926,3.7733333333333334,0,0,0,0,0,6.286666666666666,6.93,0,0
301,4.477499999999999,0,0,0,1,0,4.680000000000001,5.0600000000000005,0,1
1396,3.715,1,0,0,0,0,6.1,7.17,1,0
4481,4.375,0,0,0,0,0,6.0,6.46,0,0
6647,3.8233333333333337,1,0,0,0,0,5.739999999999999,5.953333333333333,1,0
6153,3.085,0,0,0,0,0,5.555,6.75,0,0
4988,3.5471428571428567,0,0,0,0,0,5.918571428571428,6.4142857142857155,0,0
6719,3.8883333333333336,0,0,0,1,0,5.789999999999999,6.114999999999999,0,0
480,3.77,1,0,0,0,0,6.133333333333333,6.0566666666666675,1,0
3302,3.6166666666666667,0,0,0,0,0,4.986666666666666,5.123333333333333,1,0
877,3.5742857142857143,0,0,0,0,0,5.4957142857142856,5.890000000000001,1,0
1519,5.04,0,0,0,0,0,5.69,6.83,0,0
3093,4.008,2,0,0,0,0,5.548,4.856,0,1
317,3.8600000000000003,0,1,1,0,0,5.904999999999999,6.484999999999999,0,0
3360,4.0633333333333335,0,0,0,1,0,5.04,5.97,0,0
3714,3.9,0,0,0,0,0,6.165,6.03,0,0
743,3.48,0,0,0,0,0,5.984999999999999,6.5649999999999995,1,0
177,3.0949999999999998,1,0,0,0,0,5.64,5.975,0,0
1761,4.218,2,0,0,0,1,4.776000000000001,5.6339999999999995,0,1
455,3.875,1,0,0,0,0,5.51,5.73,0,0
3107,3.67,0,0,0,0,0,5.65,6.09,0,0
4661,3.415,0,0,0,1,0,5.845000000000001,6.35,0,0
4329,3.6900000000000004,0,0,0,0,0,5.955,6.6850000000000005,0,0
669,4.002,0,0,0,0,0,5.3180000000000005,5.97,0,0
4174,4.277142857142858,0,0,0,0,0,5.677142857142856,6.5114285714285725,3,0
3237,3.4200000000000004,0,0,0,1,0,5.3025,5.9624999999999995,0,0
4392,4.1450000000000005,0,0,0,1,0,5.275,6.3,0,0
6390,4.275,0,0,0,0,0,5.59,5.615,0,0
2767,4.353333333333333,0,0,0,0,1,5.906666666666666,6.523333333333334,0,0
3076,4.082,1,0,0,1,0,5.698,6.096,0,0
3698,4.19,1,0,0,0,0,5.67,6.5,0,0
2157,3.7133333333333334,0,0,0,1,0,5.796666666666667,5.833333333333333,0,0
6645,3.43,0,0,0,0,0,5.5,6.18,0,0
1578,3.936666666666666,1,0,0,0,0,5.8,6.456666666666666,0,0
1863,4.223333333333333,0,0,0,1,0,5.333333333333333,6.5,0,0
1469,3.804,0,0,0,0,0,5.712,6.542,0,0
2266,4.66375,3,0,0,0,0,5.2,5.43875,0,3
495,4.96,1,0,0,0,0,6.625,7.3149999999999995,1,0
4424,5.0,1,0,0,0,0,7.28,7.67,1,0
3431,4.07,0,0,0,0,0,4.9399999999999995,5.705,0,0
967,4.43,1,0,0,0,0,5.98,6.609999999999999,0,0
4861,4.033333333333333,0,0,0,1,0,5.713333333333334,5.786666666666666,0,0
248,4.5175,0,0,0,0,0,5.225,5.505,0,0
3146,3.44,1,0,0,0,0,5.79,6.2225,0,0
4072,4.050000000000001,0,0,0,0,0,5.69,6.3925,0,0
2143,3.3600000000000003,2,0,0,1,0,5.987500000000001,5.7925,0,0
6000,4.086,1,0,0,1,0,6.2299999999999995,6.104,0,0
4187,5.215,0,0,0,0,0,4.73,4.605,0,0
4219,3.4133333333333336,1,0,0,0,0,5.803333333333332,6.294999999999999,0,0
5029,3.5700000000000003,0,0,0,0,0,5.925,6.16,0,0
2404,3.5033333333333334,0,0,0,0,0,5.463333333333334,5.6000000000000005,0,0
1174,3.74,0,0,0,0,0,4.98,5.335,0,0
5003,3.528,0,0,0,0,0,5.914,6.537999999999999,1,0
3314,3.686666666666667,0,0,0,0,0,4.993333333333333,5.11,0,1
5321,3.43,0,0,0,0,0,5.5,6.18,0,0
4244,3.3699999999999997,1,0,0,1,0,4.956666666666667,5.4433333333333325,0,1
2135,4.355,1,0,0,0,0,6.4875,6.3549999999999995,0,1
6081,4.146666666666667,0,0,0,0,0,5.8933333333333335,6.6433333333333335,0,0
5647,3.6399999999999997,1,0,0,0,0,5.665,6.455,0,0
6220,3.6616666666666666,0,0,0,0,0,6.016666666666666,5.948333333333333,1,0
1883,3.88,0,0,0,0,0,6.0600000000000005,5.9399999999999995,0,0
5075,4.633333333333333,1,0,0,0,0,5.609999999999999,6.953333333333333,0,0
6197,4.4,1,0,0,0,0,5.6259999999999994,6.601999999999999,0,0
3408,3.9400000000000004,1,0,0,0,0,6.09,5.880000000000001,0,0
5213,4.36,1,0,0,0,0,5.5825,5.4875,1,0
5765,4.043333333333334,0,0,0,0,0,6.136666666666667,5.853333333333334,0,0
6419,3.6785714285714284,0,0,0,1,0,5.89,6.062857142857142,1,0
7136,3.39,0,0,0,0,0,6.09,5.71,0,0
2038,3.285,0,0,0,0,0,5.5,5.895,0,0
2159,3.5250000000000004,0,0,0,0,0,5.545,6.27,0,0
6214,3.14,0,0,0,0,0,6.44,6.41,0,0
6937,3.52,1,0,0,0,0,5.72,5.86,0,0
6194,3.3600000000000003,0,0,0,0,0,5.575,5.955,0,0
4514,2.956666666666667,0,0,0,0,0,5.776666666666667,6.3066666666666675,0,0
2461,3.38,0,0,0,0,0,5.654999999999999,5.965,0,0
4056,3.41,0,0,0,0,0,5.616666666666667,5.733333333333333,0,0
675,3.9400000000000004,0,0,0,0,0,5.515000000000001,6.09,0,0
4607,3.43,1,0,0,0,0,5.5,6.18,0,0
544,3.7612500000000004,0,0,0,0,0,5.89875,6.34375,3,1
6212,3.813333333333333,1,0,0,0,0,6.426666666666667,6.736666666666667,1,0
2616,3.8187499999999996,0,0,0,0,0,5.633749999999999,6.115,2,0
6932,5.085,0,0,0,0,0,4.97,4.6,0,1
3280,3.805,0,0,0,0,0,6.15,5.8025,0,0
2920,3.9120000000000004,2,0,0,0,0,5.356,6.114,0,1
6055,3.7575000000000003,2,0,0,0,1,5.6175,6.407500000000001,1,0
6758,4.71,1,0,0,0,0,6.5,7.95,0,0
6696,3.4566666666666666,1,0,0,0,0,5.73,6.56,0,0
4868,4.784000000000001,0,0,0,0,0,5.608,6.117999999999999,0,0
202,3.478,0,0,0,0,0,5.609999999999999,6.382,0,0
1323,4.86,1,0,0,0,0,6.033333333333334,6.523333333333333,1,0
5464,4.0,0,0,0,0,0,5.279999999999999,6.07,0,0
6931,3.43,0,0,0,0,0,5.5,6.18,0,0
2970,4.49375,0,0,0,1,0,5.23875,5.14875,0,2
1682,4.173333333333333,0,0,0,1,0,6.1933333333333325,7.03,1,0
1336,3.772,1,0,0,1,0,5.2780000000000005,5.715999999999999,0,1
6816,3.856666666666667,0,0,0,0,0,5.5,6.0,1,0
4304,4.45,1,0,0,0,0,5.555,6.3575,0,0
7137,3.643333333333333,0,0,0,1,0,5.173333333333333,5.986666666666667,0,0
4317,4.216666666666666,0,0,0,0,0,5.896666666666666,6.5055555555555555,1,0
4889,3.43,0,0,0,0,0,5.5,6.18,0,0
2708,4.164,0,0,0,0,0,5.334,5.744,1,0
4611,3.6466666666666665,0,0,0,0,0,4.803333333333334,5.826666666666667,0,0
3805,3.6733333333333333,0,0,0,0,0,5.09,5.776666666666667,0,0
1313,3.81,1,0,0,0,0,6.44,6.41,0,0
3674,5.36,1,0,0,0,0,5.92,8.0,1,0
597,,0,0,0,0,0,,,0,0
3432,3.915,1,0,0,0,0,6.05,6.115,0,0
6099,3.35,1,0,0,0,0,5.65,5.355,0,0
3862,4.0825,0,0,0,0,0,5.4775,6.1175,0,0
5862,4.87,1,0,0,0,0,6.59,7.55,1,0
1874,3.3899999999999997,0,0,0,0,0,6.3025,6.61,0,0
1062,3.43,1,0,0,0,0,5.5,6.18,1,0
1944,3.33,1,0,0,0,0,5.72,6.36,0,0
328,5.36,1,0,0,1,0,5.92,8.0,1,0
1489,3.2533333333333334,0,0,0,0,0,6.510000000000001,6.656666666666666,0,0
3777,3.305,1,0,0,0,0,5.54,5.515,0,0
801,3.6079999999999997,1,0,0,0,0,5.1160000000000005,5.0920000000000005,0,1
1478,3.43,0,0,0,0,0,5.5,6.18,0,0
3788,4.71,1,0,0,0,0,6.5,7.95,0,0
4604,4.367500000000001,0,0,0,0,0,5.1,5.2575,0,1
3638,4.426666666666667,2,0,0,0,0,6.216666666666666,6.093333333333334,0,0
2507,3.5233333333333334,2,0,0,0,0,5.4816666666666665,6.075,0,0
4598,3.365,0,0,0,0,0,5.5,6.035,1,0
2693,4.025,0,0,0,0,0,6.805,6.255,0,0
6097,3.4600000000000004,1,0,0,0,0,5.923333333333333,6.56,0,0
1161,4.048,0,0,0,0,0,5.2780000000000005,5.328,0,0
1363,4.565,1,0,0,0,0,5.5175,4.952500000000001,1,1
3630,4.18,0,0,0,0,0,5.46,6.096666666666667,0,0
772,3.5449999999999995,0,0,0,0,0,5.6499999999999995,5.8575,0,0
2032,3.375,0,0,0,0,0,5.15,5.54,0,0
1849,3.9766666666666666,0,0,0,1,0,6.010000000000001,6.87,0,0
3347,4.3933333333333335,0,0,0,0,0,5.303333333333334,6.133333333333333,1,0
5105,3.88,0,0,0,0,0,6.0600000000000005,5.9399999999999995,0,0
6034,4.5633333333333335,2,0,0,0,0,5.326666666666667,6.050000000000001,0,0
2149,3.43,0,0,0,0,0,5.5,6.18,0,0
586,3.472857142857143,0,0,0,0,0,6.192857142857142,5.858571428571429,0,0
963,3.545,1,0,0,0,0,5.955,7.035,1,0
7,4.0200000000000005,0,0,0,0,0,5.994285714285714,6.837142857142857,0,0
6492,3.52,1,0,0,0,0,5.72,5.86,0,0
1255,4.19,1,0,0,0,0,6.036666666666666,6.6000000000000005,1,0
3745,3.85,0,0,0,0,0,5.585,6.75,1,0
5638,4.31,0,0,0,1,0,5.57,6.34,0,0
4066,4.526666666666666,0,0,0,0,0,5.676666666666667,6.863333333333333,0,0
6525,4.9,0,0,0,0,0,5.95,4.93,1,0
2398,4.3125,0,0,0,0,0,5.25625,5.760000000000001,0,1
4855,4.11,1,0,0,0,0,6.091999999999999,6.346,1,0
6477,3.9025,0,0,0,0,0,5.96,6.45,0,0
1055,3.67,1,0,0,0,0,5.705,5.43,0,0
3174,3.7659999999999996,0,0,0,0,0,5.318,5.9319999999999995,0,0
85,3.6300000000000003,0,0,0,0,0,5.4725,6.5975,0,0
979,4.470000000000001,0,0,0,0,0,5.04,5.37,0,0
1563,3.22,0,0,0,0,0,5.623333333333334,5.78,0,0
2937,4.24,0,0,0,0,0,3.83,3.89,0,1
830,3.6333333333333333,0,0,0,0,0,5.62,6.403333333333333,0,0
5991,3.085,0,0,0,0,0,5.555,6.75,0,0
4276,3.335,0,0,0,0,0,5.640000000000001,6.5,0,0
2702,3.9425,0,0,0,0,0,5.9125,6.9375,0,0
5026,3.4400000000000004,0,0,0,0,0,6.0649999999999995,5.9,0,0
4310,4.39,0,0,0,0,0,5.903333333333333,5.1433333333333335,1,0
122,3.818,0,0,0,0,0,5.664,5.930000000000001,1,0
5262,3.733333333333333,1,0,0,0,0,5.68,5.513333333333333,0,0
996,3.7649999999999997,0,0,0,0,0,5.982857142857143,6.221428571428571,4,0
1018,3.535,0,0,0,0,0,5.275,5.98,0,0
1678,3.43,1,0,0,0,0,5.5,6.18,0,0
6697,3.3333333333333335,0,0,0,0,0,5.053333333333334,5.96,0,0
4669,4.32,0,0,0,0,0,5.69,6.68,0,0
4346,4.502,0,0,0,1,0,5.308,6.965999999999999,0,0
2527,3.8966666666666665,0,0,0,0,0,5.656666666666666,6.260000000000001,0,0
955,3.6625000000000005,0,0,0,0,0,6.0075,5.9825,0,0
5423,3.956666666666667,0,0,0,0,0,6.37,6.1433333333333335,2,0
296,3.2933333333333334,0,0,0,0,0,5.883333333333333,5.79,0,0
3833,3.52,0,0,0,0,0,5.72,5.86,0,0
4162,3.835,0,0,0,1,0,5.9399999999999995,7.275,0,0
4229,4.135,0,0,0,0,0,5.2375,5.6225000000000005,0,0
4765,3.455,0,0,0,0,0,5.6850000000000005,5.5600000000000005,0,0
6810,4.453333333333334,0,0,0,0,0,5.3933333333333335,5.376666666666666,0,0
768,3.484545454545455,0,1,0,1,0,5.797272727272727,6.405454545454545,1,0
4114,4.99,1,0,0,0,0,4.8,4.945,0,1
1080,3.8462500000000004,0,0,0,0,0,5.24375,5.231249999999999,0,0
789,3.796666666666667,1,0,0,0,0,5.61,5.766666666666667,0,0
3359,3.266666666666667,0,0,0,0,0,5.8500000000000005,6.433333333333334,0,0
2742,4.1085714285714285,0,0,0,0,0,5.359999999999999,5.265714285714286,0,1
5964,4.635,0,0,0,1,0,5.87,7.015,0,0
2723,3.66,0,0,0,0,0,5.68,5.380000000000001,0,0
2147,3.26,1,0,0,0,0,5.55,5.970000000000001,0,0
58,3.89,2,0,0,0,0,5.305,6.08,0,0
2766,4.61,0,0,0,0,0,6.24,6.67,1,0
1053,4.445,0,0,0,0,0,5.7275,6.8175,0,0
2350,3.1,1,0,0,0,0,7.0,7.33,1,0
2348,3.6425,0,0,0,0,0,5.6975,5.7,0,0
6618,3.4600000000000004,0,0,0,0,0,5.596666666666667,6.47,0,0
4789,4.35,0,0,0,0,0,5.475,5.725,0,0
2435,5.5,0,0,0,0,0,5.82,7.47,0,0
1158,3.4325,0,0,0,0,0,5.5825000000000005,5.567500000000001,0,0
6037,3.77125,0,0,0,0,0,5.6175,5.9975,2,0
2703,3.7975000000000003,0,0,0,0,0,5.172499999999999,5.535,0,0
3933,3.8466666666666662,0,0,0,0,0,5.775555555555556,6.131111111111112,1,0
6581,3.8375,0,0,0,0,0,6.305,6.7524999999999995,1,0
5476,4.043333333333333,0,0,0,1,0,6.026666666666666,6.73,1,0
3304,3.835,0,0,0,0,0,6.325,6.655,0,0
1615,4.71,1,0,0,0,0,6.5,7.95,0,0
